"name","reviewCount","rating","published","title","content"
"Casper Juul",1,15,2023-01-16,"Bevisførelse ved tyveri!!!","Står her med et indbrud i mit hus som er under renovering, vi bor midlertidig i lejlighed så har mange ting i opbevaring. Dette er en lille sag på noget der ligner 40.000 kr ca. betaler 18.000 kr om året for mine forsikringer og dette er første gang jeg nogensinde har behov for brug af forsikring. Deres skadeinspektør Anders tror simpelthen ikke på at jeg har fået stjålet en jakke til ca 10.000 kr dette på trods af fremsendte kvitteringer samt bankudskrift. Det er nu 2 måneder siden og hver gang jeg fremsender noget kommer der nye og højere krav til bevisførelse. Så snart denne sag er afsluttet er det slut med Alm Brand. Hold jer væk herfra - det er ikke bævlet værd!!!"
"Tove Paaske",10,55,2023-01-16,"En supergod gennemgang af de…","En supergod gennemgang af de forskellige forsikringer, dækningsgrad etc.Ikke mindst en meget behagelig og ligeværdig samtale helt i top<U+0001F60A><U+0001F44D>"
"Nicolai Schultz",7,55,2023-01-16,"God forklaring ,hele vejen i gennem  meget behageligt ,venlig medarbejde ,og vi sagde ja tak og flyttede til jer","Meget behageligt med arbejde  jeg har været forsikret i et anden selskab ,med firma ,privat hus ,sommerhus  2 biler så glæder os til Godt samarbejde m,v h Nicolai Schultz"
"Svend Nielsen",5,15,2023-01-16,"Forsikringer på falsk forudsætning","Der blev tegnet nye forsikringer på falske forudsætninger. Efterfølgende reagerede assurandøren hverken på SMS, mail eller telefonopkald."
"Freddy brion Nielsen",3,55,2023-01-15,"Behagelig samtale","God samtale ,og fik gode oplysninger omkring forsikringer,og gode tilbud jeg ikke kunne sige nej til <U+0001F44D>"
"Christian Mortensen",11,55,2023-01-15,"God oplevelse med forsikringsmand","Dato for oplevelse: 10. januar 2023"
"Britta Madsen",2,55,2023-01-15,"Super tilfreds","Super tilfreds. Rart at vidunderlig jeg er dække ind hvis der skulle komme en skade."
"Hans ",13,55,2023-01-14,"Hurtig betjening.","Jeg var i tvivl om dokumentationen for medicinen til hunden. Jeg fik personlig betjening. Herefter fulgte jeg de givne retningslinier. Dagen efter var min sag blevet behandlet."
"Bjarne Viggo Lauritzen",24,55,2023-01-14,"god og seriøs","god og forstående så alt var okay."
"blomqvist",9,55,2023-01-14,"Møde om evt. skifte af forsikringsselskab","Emil var meget imødekommende og behagelig i sin gemmengang af gammel og ny forsikringsmulighed i forbindelse med et skifte til Alm. Brand forsikring.Gav sig god tid og var grundig i sine forklaringer. Mødet foregik i behagelige omgivelser."
"Lis Kristensen",19,55,2023-01-14,"Var vel forberedt","Dato for oplevelse: 09. januar 2023"
"Michael Jensen",62,45,2023-01-14,"Ærlig sælger","Ærlig og god sælger der var på besøg og forklar forskelle på forsikring ved forskellig selskaber og de kunne tilbyde nåede i deres husforsikring som ingen andre have."
"Trine",16,55,2023-01-13,"Hurtigt og effektivt forløb","Dato for oplevelse: 10. januar 2023"
"linda",22,45,2023-01-13,"Påkørsel","Jeg var inde for at se om min skade var ok. Men den er ikke afsluttet. Jeg fik jo skade på parkeringsplads. Det var bare det jeg ville følge op på."
"bjarne",6,55,2023-01-13,"En hjælp som betød alt,","Har netop talt med en medarbejder hos Alm. Brand (bilskade) vedr. nogle parkeringsskader. Kunne jeg give 100 stjerner,  så gjorde jeg det."
"Mona Knudsen",7,55,2023-01-13,"Yderst godt forsikrings selskab","Efter elektronisk anmeldelse og telefon kontakt . Har i været yderst effektive og jeg er helt tilfreds med det endelige resultat. Der har ingen ventetid været og i har reageret hurtigt hver gang jeg har haft brug for det ."
"Mette Nørgaard",7,55,2023-01-13,"Hurtig respons","Dato for oplevelse: 03. oktober 2022"
"Jens Erik Abildg?rd Thomsen",1,55,2023-01-13,"Alt forløb fint","Alt forløb fint  - skadesanmeldelsen var let tilgængelig og umiddelbart herefter modtog jeg en respons"
"Lasse Jakobsen",5,15,2023-01-15,"Knak min fortand og blev bedt om at…","Knak min fortand og fik af vide at jeg skulle køre til tandlæge og få den lavet, da jeg  ringede ind til dem. Nu vil de så ikke dække tanden……"
"Lars",3,45,2023-01-13,"Go info","Godt overblik"
"Palle",2,55,2023-01-13,"Fantastisk service","Dato for oplevelse: 11. december 2022"
"Nielsen Inc. Management",26,55,2023-01-13,"Hurtig og kompetent skadesbehandling","Hurtig og kompetent skadesbehandling, ingen diskussioner eller forsinkelser i processen"
"Pauline Nielsen",6,55,2023-01-13,"Hurtig og kompetent ekspedition","Dato for oplevelse: 12. december 2022"
"Birgit Brandl",17,25,2023-01-13,"Forsikringen dækker ikke fordi..","Ringede til alm brand hvor jeg har alle mine forsikringer.Policer for ca 15 000 kr årligtHavde været udsat for tyveri over telefonen af en mand der udgav sig som betjent. Fandt desværre ud af, at jeg kun er dækket hvis ‘betjenten’ havde stået foran min hoveddør. Jeg har svært ved at ‘se’ forskellen."
"Orla Kastrup Kristensen",4,45,2023-01-13,"Hurtig og reel behandling","Hurtig og reel behandling. Nem at anmelde, og hurtig opfølgning."
"kunde",3,55,2023-01-13,"Jeg fik refunderet dyrlæge regningen…","Jeg fik refunderet dyrlæge regningen hurtigt."
"Conni Sommer",7,55,2023-01-13,"Kan kun anbefale Alm Brand forsikring","Behagelig samtale. God orientering omkring Alm Brand forsikringKan varmt anbefales."
"Anders",13,55,2023-01-13,"Kompetent og venlig behandling.","Dato for oplevelse: 21. december 2022"
"Daniel",17,45,2023-01-13,"Imødekommende og forstående","Imødekommende og forstående hele vejen igennem. En rigtig god oplevelse, som jeg håber fortsætter videre frem."
"Birgitte",33,55,2023-01-13,"Rigtig god behandling","Have en god oplevelse hurtig ekspedition hurtig svar. Fin behandling var meget glad ingen problemer tak"
"Jeevakumaran Visualingam",2,55,2023-01-13,"Jeg fik alle hjælp fra starten til slut","Dato for oplevelse: 11. december 2022"
"Sara nielsen",20,55,2023-01-13,"Super service og hurtig feedback","Super god kontakt vi havde med jer i forhold til min datters skade. Vi var i tvivl om hvordan vi skulle lave skadesanmeldelsen men det hjalp i os med og inden for 3 dage havde vi svar på hvad i dækkede:-)"
"Jesper Stentoft",11,55,2023-01-13,"Jeg sendte dokumentation for skade og…","Jeg sendte dokumentation for skade og udgifter, og næste morgen var refusionen betalt"
"Brian Olsen",4,55,2023-01-13,"Super god og behagelig assurandør.","Dato for oplevelse: 08. januar 2023"
"Tove Larsen",1,55,2023-01-12,"De betalte min skade uden noget vrøvl","De betalte min skade uden noget vrøvl. Fin service."
"judith prang",17,55,2023-01-12,"Skiftede alle vores forsikringer til…","Skiftede alle vores forsikringer til alm brand, da der var penge at spare. Godt 4000 kr. for nøjagtig samme forsikringer. Samtidig er vi tilhængere af, at den der tegner forsikringen ved besøget, også fremover bliver ens ""egen forsikringskontakt"", ifald der sker noget. Det betyder en del, at der er ansigt på og gensidig tillid."
"palle sørensen",1,15,2023-01-11,"Har nu for anden gang inden for 1,5…","Har nu for anden gang inden for 1,5 måned opdaget at man sletter bilforsikring, en bil var forsikret 2 gange en anden afmeldt, og det eneste man får at vide at det er en systemfejl, alm brands politik må åbenbart være at man skal tjekke sine forsikringer hver morgen inden man kører"
"Maria",32,15,2023-01-10,"Ringe kundeservice.","Ringe kundeservice.Da jeg havde min første samtale med dem, som måske kommende kunde, var de imødekommende og enormt servicemindet. Da jeg var blevet kunde stoppede det straks.Har søgt om hjælp til fys. Efter en skade, men de vente aldrig tilbage, rykkede, intet svar. De oplysninger de har bedt om hos min læge var forkert dateret, jeg har rykket Alm. Brand for om de har fulgt op på sagen, intet hørt.Blev ringet mellem jul og nytår af en ualmindelig flabet medarbejder, der var nedsættende og grov, da jeg har udbedt mig status på min fys. Sag, min personskade sag og ulykke sag. Jeg har fortsat ikke modtaget en status. Alt i alt er Alm. Brand gode til at lokke kunder ind, men derefter slutter alt service, venlighed og almindelig god rådgivning også."
"PM",2,55,2023-01-10,"Hurtig respons","Hurtig respons, og der blev brugt god tid på en grundig gennemgang af vores behov. Derefter en fin præsentation af tilbuddet og dækningerne"
"Maria Lindberg",7,55,2023-01-10,"Det var et behagelig møde","Det var et behagelig møde , han lyttede, altså rigtig lyttede! til vores ønsker. Også et personligt møde betyder meget."
"Preben Svendsen",13,55,2023-01-10,"Rigtig god og imødekommende assurandør","Dato for oplevelse: 05. januar 2023"
"Gijs",15,15,2023-01-10,"Efter at være blevet kunde hos Alm","Efter at være blevet kunde hos Alm. Brand har der ikke været styr på oplysningerne. Vi har forsøgt at rette op på det gennem længere tid, både  skriftlig og telefonisk. Det har resulteret i dagsbøder fra DFIM, som er betalt. Stadigvæk synes Alm Brand at de skal stille specielle krav til kunden, selvom det er dem som er årsag. Den slags samarbejde ønsker jeg ikke.Hej Jakob,Det er pænt af Jer at komme med en reaktion.At I ikke har haft styr på oplysninger er ikke noget jeg føler, men en kendsgerning, som har gjort at mange ting er gået i kludder. Når jeg så som kunde prøver at få en frisk start, er det stadigvæk Jer som skubber Sorte Per over på kunden under påskud at det er almindelig forsikrings praksis. Hvis det er almindeligt hos Jer at lave kludder i det, er det ikke noget jeg kan bruge."
"Christian",35,15,2023-01-10,"Dygtige sælgere- nul troværdighed","Dygtige sælgere- nul troværdighed. Skiftede mine erhvervsforsikringer til Alm. Brand, og da skaden var sket efter 1 1/2 år, opsagde de mine forsikringer. Sjovt hvordan de headhunter folk, men når skaden sker, så høster de pengene for 2 år og derefter opsiger en. Det er en skamfuld måde at drive forretning på, så hvis i har erhvervs forsikring så hold jer væk fra dem, de lover en guld og grønne skove, samt gode priser, men ja hvis det er måden så skal jeg da love for at de kan skrabe penge ind men de brænder deres broer! Desuden sidder man i kø som nr. 35 på telefonen så glem alt om at komme i kontakt med dem. Ringe service ovenikøbet på en dårlig oplevelse. Opsigelsen sender de pr post og ikke digitalt så man kan hurtigt overse det hvis man ikke modtaget brevet! Total amatør foretagende.Svar til alm. BrandHar allerede talt med Lars Bøgild fra risiko og kvalitet og udtrykte det samme jeg har skrevet her ..han ville sige det videre og kunne godt forstå jeg var pissed off for det ekstra arbejde i har pålagt mig...jeg havde det fint hos de andre forsikringsselskaber før i kom med guld og grønne skove !"
"Stephan",5,55,2023-01-09,"Glad for Alm brand","Med arbejderen var meget sød og flink"
"Jesper Slot",11,55,2023-01-09,"Overraskende god oplevelse<U+0001F3C6>","Vi har kan give den bedste anbefaling, Mathias Toldbod Isaksen er helt fantastisk, meget nærværende. Vi er meget rolig ved at have ham som vores assurandør."
"Stan Størup",8,55,2023-01-10,"Han er meget troværdig","Han er meget troværdig Du har skrevet Stan Størup,men det er Bent Størup"
"Michael Amstrup",6,55,2023-01-08,"Hurtig og venlig betjening","Hurtig betjening og fik uden problemer godkendt behandling (undersøgelse, medicin m.m.) i forhold til hundens allergi."
"Memis Caliskan",4,15,2023-01-08,"Det er et forsikringsselskab som kun…","Det er et forsikringsselskab som kun tænker på penge INGEN kundeservice overhovedet.. såKan desværre ikke anbefale dem.. de lover en masse men det bliver ikke holdt.."
"Janni Holst",23,45,2023-01-08,"Hurtig og effektiv betjening","Dato for oplevelse: 07. januar 2023"
"JF",2,55,2023-01-08,"God rådgivning","Dennis var super"
"Jette",24,55,2023-01-08,"God og konstruktiv snak","Fik en god og konstruktiv snak med medarbejderen. Håber den gode snak udmønter sig i gode forsikringer."
"Gitte Rasmussen",4,55,2023-01-08,"Påkørsel på parkeringsplads.","At, de skrev, at modparten, havde erkendt sig skyldig og ar jeg derfor, var skadesfri. Samt, at der ingen problemer var i sagen."
"Aino",27,55,2023-01-08,"Godt overblik","Gode forklaringer, tid til at se på det hele"
"Scot Hunter",5,55,2023-01-08,"God personlig kontakt","God personlig kontakt. Vores behov blev hørt og dækket af de rigtige forsikringer til en fornuftig pris."
"Kim Jensen Lundgren",5,55,2023-01-08,"Jeres medarbejdere var meget dygtige og…","Jeres medarbejdere var meget dygtige og ærlig om hvad forsikringer vi havde brug for og hvad der var spild af penge"
"Kim Nielsen",6,55,2023-01-07,"Jeg har haft smadret udestue vindue og…","Jeg har haft smadret udestue vindue og en Vaskemaskine der var kortsluttet. Oprettet skade via deres app og fik udbetalt erstatning minus selvrisiko. Nemt og god service."
"Kurt Mattesen Jacobsen",42,15,2023-01-07,"Føj med føj på.","Hold jer meget meget langt væk.De havde en rigtig dygtig sælger, der var på besøg hos os, og han/de kunne det hele. Så vi flyttede alle vores forsikringer over til dem.vores spejl på badeværelset, efter det havde hængt der i 12 år faldt ned, da det slap i limen, eller hvad det er beslagene er limet med. Da det faldt ned, ødelagde det også lige kanten på vores Kuma bordplade.En skade til langt over 20000 kroner, for nyt spejl, bordplade og montage.Jeg anmeldte skaden inde på hjemmesiden, og overraskelsen var meget stor, da de ikke ville dække spejlet (den dygtige sælger havde vi ellers spurgt hvordan og hvorledes med glas, da vi lige havde fået et stort drivhus. Intet problem overhovedet blev der sagt, for glas forsikringen dækkede alt uanset hvad der skete) det gjorde den så ikke.Bordpladen ville de reparere på, hvor man skulle acceptere at der kunne være forskel i farve osv efter reperation. Vi kontaktede Kuma, som satte os i kontakt med et par af deres eksperter, som havde været der i mange år. De sagde at det ikke kunne lade sig gøre at reparerer, og hvis man gjorde et forsøg, så ville resultatet blive derefter, hvor man ikke ville garantere om reparationen holdt og man ville ikke kunne ramme den samme farve.Vi fik en ny bordplade og montagen af denne erstattet efter et tovtrækkeri af en anden verden.Men spejlet kom vi selv til at betale for.Da skaden var afsluttet, blev vi ringet op af en anden sælger som sagde at den pågældende sælger ikke var der mere. Om det passer, tror jeg ikke på. Han beklagede dog forløbet, og spurgte hvad han kunne gøre for os, så vi blev hos dem. Jeg sagde at de da kunne starte med at dække udgiften på 3750 kroner plus montage for spejlet. Men det kunne de ikke.Han kunne dog give mig en rabat på alle vores forsikringer på 20% Det er simpelthen for useriøs, for det er altså rigtig mange penge, når man som os betalte snart 25000 kroner om året. Men nej tak, for tilliden var ikke eksisterende. Og hvornår var de 20% så ikke blevet lagt oveni prisen igen.Kan se inde på trustpilot at vi langt fra er de eneste de har behandlet som os.Igennem mit arbejde fandt jeg ud af at jeg kunne spare mere end 20% ved at flytte til LB. Så det er nu vores forsikringsselskab, som jeg i den grad kan anbefale.Hvis jeg kunne give minus minus et eller andet i den her anmeldelse, så havde jeg gjord det, for løgn og bedrag vil jeg ikke finde mig i, og 1 stjerne er ikke en gang fortjent med den her opførsel."
